contest,fips,geo_name,year,month,votes,candidate_count,incumbent,winner,vote_share,n_winners,prob_democrat,prob_republican,pid_est,prob_male,prob_female,gender_est,prob_black,prob_white,prob_hispanic,prob_asian,prob_other,race_est,percent_women,percent_white,percent_black,percent_hispanic,percent_asian_american
4715160_2002_11_clarksville_TN_Mayor_mayor_1,4715160,clarksville,2002,11.0,9576.0,3,1.0,lose,0.42,1,0.0,1.0,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.500831935596618,0.674362348886068,0.232157440230016,0.0667697253280585,0.0514467930291199
681666_2011_11_vallejo_CA_Mayor_mayor_1,681666,vallejo,2011,11.0,9572.0,2,1.0,win,0.53,1,0.81,0.19,D,0.99,0.01,M,1.0,0.0,0.0,0.0,0.0,black,0.514630295438005,0.33080217807274,0.218802533875718,0.229390837754271,0.356777161159355
3702140_2009_11_asheville_NC_Mayor_mayor_1,3702140,asheville,2009,11.0,9566.0,2,1.0,win,0.8,1,1.0,0.0,D,0.09,0.91,F,1.0,0.0,0.0,0.0,0.0,black,0.528841853417946,0.791786234146104,0.137767749111651,0.0626300675018128,0.0421052317073571
621712_1998_11_el cajon_CA_Mayor_mayor_1,621712,el cajon,1998,11.0,9549.0,2,1.0,lose,0.5,1,0.02,0.98,R,0.02,0.98,F,0.0,1.0,0.0,0.0,0.0,caucasian,0.512428503784906,0.766746585233371,0.0487604612977584,0.207658032874151,0.126650596242932
1714351_2001_4_cicero_IL_Mayor_mayor_1,1714351,cicero,2001,4.0,9527.0,2,1.0,win,0.61,1,0.0,1.0,R,0.02,0.98,F,0.0,1.0,0.0,0.0,0.0,caucasian,0.486482361851904,0.486378817831468,0.0138091639394286,0.783490253040705,0.451413244785109
883835_2017_11_westminster_CO_Mayor_mayor_1,883835,westminster,2017,11.0,9501.0,3,1.0,win,0.47,1,,,,0.97,0.03,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.502170978440605,0.84079352558374,0.0176151030210784,0.218379127452322,0.0780121332543603
680000_2006_NA_torrance_CA_Mayor_mayor_1,680000,torrance,2006,,9487.0,2,1.0,lose,0.38,1,0.06,0.94,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.513666114078202,0.543287333177621,0.0250790802021314,0.147842750858724,0.375772188039096
4131250_2002_11_gresham_OR_Mayor_mayor_1,4131250,gresham,2002,11.0,9475.0,3,1.0,win,0.54,1,,,,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.506433478057485,0.813788842054103,0.0222074338385605,0.13302939494504,0.114420924438624
636546_2006_11_inglewood_CA_Mayor_mayor_1,636546,inglewood,2006,11.0,9475.0,3,1.0,win,0.49,1,0.95,0.05,D,1.0,0.0,M,1.0,0.0,0.0,0.0,0.0,black,0.524949511234334,0.216252699118156,0.452019745572991,0.487500808136474,0.283440632007697
641992_2007_11_livermore_CA_Mayor_mayor_1,641992,livermore,2007,11.0,9463.0,1,1.0,win,1.0,1,0.89,0.11,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.50254193051991,0.768039039807302,0.0194100716998192,0.189395425313486,0.155624464616898
4817000_2011_5_corpus christi_TX_Mayor_mayor_1,4817000,corpus christi,2011,5.0,9442.0,3,1.0,win,0.72,1,,,,,,,0.08,0.39,0.48,0.06,0.0,hispanic,0.509246520650344,0.817892641233276,0.0431660444310676,0.600361938931131,0.106689889501782
1271000_2011_3_tampa_FL_Mayor_mayor_1,1271000,tampa,2011,3.0,9441.0,5,1.0,lose,0.15,1,0.95,0.05,D,0.99,0.01,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.511671324597211,0.631660787378252,0.25919577360425,0.234051158508653,0.0702678161404719
1831000_2011_11_hammond_IN_Mayor_mayor_1,1831000,hammond,2011,11.0,9424.0,2,1.0,win,0.8,1,1.0,0.0,D,0.99,0.01,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.510225335744147,0.58379024826719,0.225246137479088,0.344984764009946,0.129855443429946
1801468_1995_11_anderson_IN_Mayor_mayor_1,1801468,anderson,1995,11.0,9411.0,2,1.0,win,0.52,1,0.95,0.05,D,,,,0.0,1.0,0.0,0.0,0.0,caucasian,0.529468086700994,0.834293528839401,0.145369844240365,0.0134825205357615,0.0101686770863546
412000_2006_3_chandler_AZ_Mayor_mayor_1,412000,chandler,2006,3.0,9405.0,2,1.0,win,0.58,1,0.0,1.0,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.505734295517539,0.748510991244825,0.042586412035987,0.215594518404492,0.160442752458788
4131250_2006_11_gresham_OR_Mayor_mayor_1,4131250,gresham,2006,11.0,9404.0,2,1.0,lose,0.4,1,,,,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.508003942847141,0.786934953633071,0.0287751755248829,0.16114128610445,0.130746837392144
5156000_2018_5_newport news_VA_Mayor_mayor_1,5156000,newport news,2018,5.0,9399.0,4,1.0,win,0.56,1,0.95,0.05,D,1.0,0.0,M,1.0,0.0,0.0,0.0,0.01,black,0.516679832234042,0.48146762016105,0.409887408355699,0.0869127149857951,0.0369052887635186
640004_2010_11_la mesa_CA_Mayor_mayor_1,640004,la mesa,2010,11.0,9395.0,2,1.0,win,0.53,1,0.15,0.85,R,1.0,0.0,M,0.0,0.0,1.0,0.0,0.0,hispanic,0.523998948567423,0.71784806799264,0.0770875317620258,0.204959256987646,0.139016910540612
2627440_2017_11_farmington hills_MI_Mayor_mayor_1,2627440,farmington hills,2017,11.0,9395.0,1,1.0,win,1.0,1,0.01,0.99,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.519480415081129,0.648047046064682,0.191721801682048,0.0216164982322526,0.130273362354561
3961000_2019_11_parma_OH_Mayor_mayor_1,3961000,parma,2019,11.0,9379.0,1,1.0,win,1.0,1,1.0,0.0,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.51545433009556,0.904644919833075,0.034754848163902,0.054597029080918,0.0209486152295582
2555745_2019_11_quincy_MA_Mayor_mayor_1,2555745,quincy,2019,11.0,9377.0,2,1.0,win,0.71,1,1.0,0.0,D,0.99,0.01,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.514733120692546,0.617395649966583,0.0507946650983837,0.0311291224533119,0.299045132269524
2241155_2021_3_lake charles_LA_Mayor_mayor_1,2241155,lake charles,2021,3.0,9368.0,4,1.0,win,0.74,1,0.0,1.0,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,,,,,
681344_2020_11_upland_CA_Mayor_mayor_1,681344,upland,2020,11.0,9353.0,4,1.0,lose,0.26,1,,,,0.01,0.99,F,0.0,1.0,0.0,0.0,0.0,caucasian,0.521502428325239,0.63940675753303,0.0589064703117656,0.431393284244608,0.0916105279649068
2545560_2013_11_newton_MA_Mayor_mayor_1,2545560,newton,2013,11.0,9349.0,2,1.0,win,0.72,1,1.0,0.0,D,1.0,0.0,M,1.0,0.0,0.0,0.0,0.0,black,0.532946325182658,0.806045442463309,0.0266399253702005,0.0433070809317342,0.133428407894485
2680700_2015_11_troy_MI_Mayor_mayor_1,2680700,troy,2015,11.0,9336.0,1,1.0,win,1.0,1,0.89,0.11,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.502792356707051,0.707957976955908,0.0379775311401388,0.0226668910332349,0.226311774145023
4807000_2002_5_beaumont_TX_Mayor_mayor_1,4807000,beaumont,2002,5.0,9332.0,1,1.0,win,1.0,1,0.06,0.94,R,,,,0.39,0.51,0.05,0.05,0.0,caucasian,0.522221105806469,0.450681109111428,0.46135013368974,0.0903072818740309,0.0693759726870619
2674900_1993_11_southfield_MI_Mayor_mayor_1,2674900,southfield,1993,11.0,9331.0,2,1.0,win,0.73,1,0.04,0.96,R,0.99,0.01,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.534400515147585,0.591708715873113,0.366516616551391,0.0155954181988892,0.0304470117366373
2670040_2021_11_royal oak_MI_Mayor_mayor_1,2670040,royal oak,2021,11.0,9328.0,2,1.0,win,0.64,1,1.0,0.0,D,1.0,0.0,M,0.01,0.95,0.03,0.01,0.0,caucasian,,,,,
3919778_1997_11_cuyahoga falls_OH_Mayor_mayor_1,3919778,cuyahoga falls,1997,11.0,9326.0,2,1.0,win,0.53,1,0.0,1.0,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.525792274206673,0.964877780496184,0.0162605026784163,0.0056617470961152,0.0106657248650965
2970000_1997_NA_springfield_MO_Mayor_mayor_1,2970000,springfield,1997,,9321.0,1,1.0,win,1.0,1,0.02,0.98,R,0.89,0.11,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.521012170891247,0.928798409736666,0.0304412969884845,0.0190268970583325,0.0198028570564402
3681677_2017_11_white plains_NY_Mayor_mayor_1,3681677,white plains,2017,11.0,9314.0,2,1.0,win,0.72,1,1.0,0.0,D,0.99,0.01,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.513703146135342,0.610527190351654,0.125566802900037,0.315638757119717,0.108738498604998
2735180_2004_11_lakeville_MN_Mayor_mayor_1,2735180,lakeville,2004,11.0,9307.0,2,1.0,win,0.55,1,0.15,0.85,R,0.99,0.01,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.495879539753907,0.922803528552321,0.0177516399958794,0.0255923490018403,0.0379167558517392
660018_2021_3_redondo beach_CA_Mayor_mayor_1,660018,redondo beach,2021,3.0,9305.0,4,1.0,win,0.68,1,0.94,0.06,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,,,,,
656700_2012_11_perris_CA_Mayor_mayor_1,656700,perris,2012,11.0,9303.0,1,1.0,win,1.0,1,0.03,0.97,R,0.99,0.01,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.501493382470334,0.401681022897668,0.117234713378027,0.727803734342365,0.324636408043165
803455_2007_NA_arvada_CO_Mayor_mayor_1,803455,arvada,2007,,9301.0,2,1.0,lose,0.45,1,1.0,0.0,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.511797722340629,0.901948078925627,0.0083004953743798,0.125060681020367,0.0560365598137399
1369000_2019_12_savannah_GA_Mayor_mayor_1,1369000,savannah,2019,12.0,9295.0,2,1.0,lose,0.38,1,0.0,1.0,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.52363473840079,0.388197840991797,0.540737208158407,0.0570116158420457,0.0273493808809635
4703440_1994_11_bartlett_TN_Mayor_mayor_1,4703440,bartlett,1994,11.0,9275.0,2,1.0,win,0.69,1,0.03,0.97,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.510455334114142,0.948243121870415,0.0339630457295849,0.0087820665617673,0.0130894340203573
3722920_2015_11_fayetteville_NC_Mayor_mayor_1,3722920,fayetteville,2015,11.0,9273.0,2,1.0,win,0.52,1,0.03,0.97,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.506690188138352,0.451622002339124,0.419995231850227,0.112672075943755,0.0462173501246558
2537490_2013_11_lynn_MA_Mayor_mayor_1,2537490,lynn,2013,11.0,9258.0,2,1.0,win,0.59,1,0.0,1.0,R,0.0,1.0,F,0.0,1.0,0.0,0.0,0.0,caucasian,0.506142922609677,0.548819078754326,0.130398103231446,0.353148351419018,0.189059246446946
471510_2011_11_surprise_AZ_Mayor_mayor_1,471510,surprise,2011,11.0,9253.0,2,1.0,lose,0.45,1,0.0,1.0,R,0.18,0.82,F,0.04,0.96,0.0,0.0,0.0,caucasian,0.517097516439529,0.809956327994869,0.052532357168321,0.18598123652793,0.0905595779168201
1756640_2005_4_orland park_IL_Mayor_mayor_1,1756640,orland park,2005,4.0,9248.0,1,1.0,win,1.0,1,1.0,0.0,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.522692550085098,0.918912586216655,0.011984636871374,0.0494192437024277,0.0555184016020809
2915670_1998_4_columbia_MO_Mayor_mayor_1,2915670,columbia,1998,4.0,9247.0,1,1.0,win,1.0,1,0.06,0.94,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.521212745877672,0.822558643219361,0.106665222361772,0.0190204379046452,0.0503751419942295
5323515_2017_11_federal way_WA_Mayor_mayor_1,5323515,federal way,2017,11.0,9244.0,2,1.0,win,0.62,1,1.0,0.0,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.506079894248797,0.533172719725635,0.131828521437289,0.179192097570557,0.164235938910884
3722920_2017_11_fayetteville_NC_Mayor_mayor_1,3722920,fayetteville,2017,11.0,9241.0,2,1.0,lose,0.41,1,0.03,0.97,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.502772856800286,0.449480272571358,0.42038597730965,0.117342828899586,0.0391583297828227
684550_2016_11_westminster_CA_Mayor_mayor_1,684550,westminster,2016,11.0,9220.0,4,1.0,lose,0.32,1,0.41,0.59,R,0.0,1.0,F,0.0,1.0,0.0,0.0,0.0,caucasian,0.509630329457776,0.363197700201305,0.0125880440233297,0.239088410113874,0.527868843004454
980000_2009_11_waterbury_CT_Mayor_mayor_1,980000,waterbury,2009,11.0,9214.0,2,1.0,win,0.7,1,1.0,0.0,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.524401408485627,0.596082013320872,0.196842245610939,0.302667319040817,0.156291673867802
1703012_2009_4_aurora_IL_Mayor_mayor_1,1703012,aurora,2009,4.0,9204.0,3,1.0,win,0.57,1,1.0,0.0,D,0.95,0.05,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.503168736029929,0.605494283360401,0.107483524887719,0.404608492969042,0.249618180948342
622230_2020_11_el monte_CA_Mayor_mayor_1,622230,el monte,2020,11.0,9204.0,3,1.0,lose,0.35,1,,,,,,,0.07,0.1,0.83,0.0,0.0,hispanic,0.501856869551668,0.387518720188371,0.0058173255884415,0.65718465680376,0.287758511734204
952000_2005_11_new haven_CT_Mayor_mayor_1,952000,new haven,2005,11.0,9199.0,5,1.0,win,0.75,1,1.0,0.0,D,0.99,0.01,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.519804045369828,0.430057451253444,0.363762544089488,0.244069135868169,0.162478897030839
5101000_2015_11_alexandria_VA_Mayor_mayor_1,5101000,alexandria,2015,11.0,9170.0,2,1.0,lose,0.36,1,1.0,0.0,D,1.0,0.0,M,1.0,0.0,0.0,0.0,0.0,black,0.518769280978963,0.615251608875728,0.217692462460535,0.163923153151702,0.0954373669897876
636546_2002_11_inglewood_CA_Mayor_mayor_1,636546,inglewood,2002,11.0,9141.0,6,1.0,win,0.52,1,0.95,0.05,D,1.0,0.0,M,1.0,0.0,0.0,0.0,0.0,black,0.525294060445198,0.19943071257986,0.464879442638146,0.46941683241548,0.287012928144213
2545560_2005_11_newton_MA_Mayor_mayor_1,2545560,newton,2005,11.0,9134.0,2,1.0,win,0.59,1,1.0,0.0,D,0.99,0.01,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.533707151396858,0.85185989879053,0.0225434521007768,0.0330031063039171,0.105612314255282
2523000_2011_11_fall river_MA_Mayor_mayor_1,2523000,fall river,2011,11.0,9106.0,2,1.0,win,0.55,1,0.9,0.1,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.524109200336011,0.864048938025204,0.0409656911809379,0.0770024212859742,0.0556621907324919
660620_1997_11_richmond_CA_Mayor_mayor_1,660620,richmond,1997,11.0,9100.0,1,1.0,win,1.0,1,1.0,0.0,D,0.02,0.98,F,0.0,1.0,0.0,0.0,0.0,caucasian,0.516576092026169,0.328089237165849,0.383707633647049,0.229234696676217,0.244983077738391
611194_1994_NA_carlsbad_CA_Mayor_mayor_1,611194,carlsbad,1994,,9092.0,1,1.0,win,1.0,1,0.54,0.46,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.50068194944281,0.884781115203142,0.0109304248001766,0.129568955908302,0.0878515137166136
5351300_1995_11_olympia_WA_Mayor_mayor_1,5351300,olympia,1995,11.0,9092.0,2,1.0,win,0.75,1,0.89,0.11,D,0.99,0.01,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.523945371742931,0.886478142202302,0.0156731432983111,0.0351196493637307,0.066570137485513
647766_2000_NA_milpitas_CA_Mayor_mayor_1,647766,milpitas,2000,,9077.0,2,1.0,win,0.64,1,0.95,0.05,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.474305400491244,0.308670133018597,0.0366040384063288,0.166145650578966,0.599094069986283
2053775_1993_4_overland park_KS_Mayor_mayor_1,2053775,overland park,1993,4.0,9055.0,1,1.0,win,1.0,1,0.07,0.93,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.521106133061739,0.939744039375546,0.0204917436419474,0.0250726702989355,0.0325276754828908
1207300_2005_3_boca raton_FL_Mayor_mayor_1,1207300,boca raton,2005,3.0,9055.0,2,1.0,win,0.83,1,0.0,1.0,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.511705289052656,0.896191308647419,0.0449264607061921,0.10189889350258,0.0393967693984399
648354_2015_11_modesto_CA_Mayor_mayor_1,648354,modesto,2015,11.0,9053.0,5,1.0,win,0.39,1,,,,,,,0.0,1.0,0.0,0.0,0.0,caucasian,0.509284651419815,0.698847833533568,0.0432350553187969,0.378572757270287,0.15148847417316
1254000_2002_11_palm bay_FL_Mayor_mayor_1,1254000,palm bay,2002,11.0,9052.0,3,1.0,lose,0.37,1,0.7,0.3,D,0.99,0.01,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.513373149810799,0.798213057633967,0.126301733030458,0.0972493807824067,0.0433418736971578
1781048_2003_4_wheaton_IL_Mayor_mayor_1,1781048,wheaton,2003,4.0,9022.0,2,1.0,win,1.0,1,0.07,0.93,R,0.92,0.08,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.512764449611448,0.890781504378459,0.0331369047968981,0.0403968849608044,0.0595220389898777
4803000_1995_5_amarillo_TX_Mayor_mayor_1,4803000,amarillo,1995,5.0,9018.0,2,1.0,win,0.89,1,0.06,0.94,R,0.97,0.03,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.520335748781988,0.801038951375469,0.0597778707513226,0.182972755947816,0.119821020726622
3774440_2017_11_wilmington_NC_Mayor_mayor_1,3774440,wilmington,2017,11.0,8994.0,2,1.0,win,0.87,1,0.98,0.02,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.532234786630992,0.756047966921713,0.188659809040338,0.0622246435001459,0.0211558872043373
3825700_2018_6_fargo_ND_Mayor_mayor_1,3825700,fargo,2018,6.0,8991.0,1,1.0,win,1.0,1,0.96,0.04,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.492253932098119,0.85742216171713,0.0617635997022385,0.0280801394551554,0.0349556400691806
3457000_1994_5_paterson_NJ_Mayor_mayor_1,3457000,paterson,1994,5.0,8983.0,3,1.0,win,0.46,1,1.0,0.0,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.517009990363315,0.369974510740014,0.347637669665072,0.446205647714029,0.253417100653722
918430_2019_11_danbury_CT_Mayor_mayor_1,918430,danbury,2019,11.0,8965.0,2,1.0,win,0.54,1,0.0,1.0,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.497134341053807,0.61517112091886,0.100599500216533,0.294679372449034,0.0767488985721132
1831000_2003_11_hammond_IN_Mayor_mayor_1,1831000,hammond,2003,11.0,8948.0,2,1.0,win,0.52,1,1.0,0.0,D,0.99,0.01,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.511375092192942,0.684574086127166,0.169644321903341,0.249577366740165,0.111886967720019
640004_1994_11_la mesa_CA_Mayor_mayor_1,640004,la mesa,1994,11.0,8933.0,2,1.0,win,0.58,1,0.79,0.21,D,1.0,0.0,M,0.0,0.0,1.0,0.0,0.0,hispanic,0.528991180033608,0.863966429632681,0.0374462739140185,0.112752138079797,0.0756464055305882
2523000_2017_11_fall river_MA_Mayor_mayor_1,2523000,fall river,2017,11.0,8914.0,2,1.0,win,0.61,1,1.0,0.0,D,1.0,0.0,M,0.0,0.0,1.0,0.0,0.0,hispanic,0.517813998894838,0.825411339598891,0.0527208767891353,0.0959229890436847,0.0314193251338583
2582000_2013_11_worcester_MA_Mayor_mayor_1,2582000,worcester,2013,11.0,8900.0,4,1.0,win,0.61,1,1.0,0.0,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.511985284359186,0.693510266557057,0.121279365525799,0.211862258304742,0.12393251106632
2036000_2017_11_kansas city_KS_Mayor_mayor_1,2036000,kansas city,2017,11.0,8893.0,2,1.0,lose,0.48,1,1.0,0.0,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.503166022878814,0.554827754023611,0.24322723300204,0.295839237552105,0.0837229172765561
937000_1997_11_hartford_CT_Mayor_mayor_1,937000,hartford,1997,11.0,8891.0,2,1.0,win,0.9,1,1.0,0.0,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.522584642473377,0.314003496606872,0.383026612102369,0.378376329702783,0.260128629729787
2674900_2021_11_southfield_MI_Mayor_mayor_1,2674900,southfield,2021,11.0,8891.0,2,1.0,win,0.57,1,0.98,0.02,D,0.92,0.08,M,0.06,0.88,0.04,0.03,0.0,caucasian,,,,,
404720_2020_8_avondale_AZ_Mayor_mayor_1,404720,avondale,2020,8.0,8841.0,1,1.0,win,1.0,1,,,,,,,0.0,1.0,0.0,0.0,,caucasian,0.515294561933535,0.693801925981873,0.109670033987915,0.519141805135952,0.0318518693353474
3601000_2021_11_albany_NY_Mayor_mayor_1,3601000,albany,2021,11.0,8837.0,3,1.0,win,0.65,1,1.0,0.0,D,0.0,1.0,F,0.0,1.0,0.0,0.0,0.0,caucasian,,,,,
3650617_2019_11_new rochelle_NY_Mayor_mayor_1,3650617,new rochelle,2019,11.0,8829.0,2,1.0,win,0.63,1,1.0,0.0,D,0.99,0.01,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.522051998856403,0.57456070261198,0.200126841054187,0.299941996511923,0.0581464864778871
2629000_2011_11_flint_MI_Mayor_mayor_1,2629000,flint,2011,11.0,8819.0,2,1.0,win,0.56,1,1.0,0.0,D,0.98,0.02,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.520155947774495,0.375834072190278,0.563142428456198,0.039394198714611,0.0149968508717596
1207300_1999_3_boca raton_FL_Mayor_mayor_1,1207300,boca raton,1999,3.0,8812.0,2,1.0,win,0.77,1,0.0,1.0,R,0.03,0.97,F,0.0,1.0,0.0,0.0,0.0,caucasian,0.51326999563366,0.911160271625965,0.0367276309316278,0.0821398449727677,0.0334540579448275
1702154_2005_4_arlington heights_IL_Mayor_mayor_1,1702154,arlington heights,2005,4.0,8812.0,1,1.0,win,1.0,1,0.01,0.99,R,0.0,1.0,F,0.0,1.0,0.0,0.0,0.0,caucasian,0.519794327710969,0.893981358487392,0.0113386986269415,0.0509813273023007,0.0803178938190509
952000_2017_11_new haven_CT_Mayor_mayor_1,952000,new haven,2017,11.0,8807.0,3,1.0,win,0.78,1,1.0,0.0,D,0.0,1.0,F,1.0,0.0,0.0,0.0,0.0,black,0.522904288547064,0.438423489249727,0.334660346306911,0.30077889882982,0.0880482926411767
955990_2019_11_norwalk_CT_Mayor_mayor_1,955990,norwalk,2019,11.0,8782.0,2,1.0,win,0.55,1,1.0,0.0,D,0.98,0.02,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.516946981894462,0.720170473531832,0.146830697921553,0.273370946087059,0.0633153934721897
918430_2003_11_danbury_CT_Mayor_mayor_1,918430,danbury,2003,11.0,8776.0,3,1.0,win,0.61,1,0.0,1.0,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.509610799195589,0.736427877461884,0.0688435953458954,0.185130965526897,0.150317505885313
177256_1997_8_tuscaloosa_AL_Mayor_mayor_1,177256,tuscaloosa,1997,8.0,8772.0,3,1.0,win,0.69,1,,,,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.523554539284512,0.567210696847056,0.405565063599755,0.0121343852389762,0.0195822079187341
3432250_2021_11_hoboken_NJ_Mayor_mayor_1,3432250,hoboken,2021,11.0,8771.0,1,1.0,win,1.0,1,1.0,0.0,D,0.99,0.01,M,0.0,1.0,0.0,0.0,0.0,caucasian,,,,,
3825700_2010_6_fargo_ND_Mayor_mayor_1,3825700,fargo,2010,6.0,8769.0,4,1.0,win,0.93,1,0.6,0.4,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.495513931917877,0.901998124094023,0.0270206254914779,0.0218666211901581,0.0363243611971691
623182_2009_11_fairfield_CA_Mayor_mayor_1,623182,fairfield,2009,11.0,8735.0,6,1.0,win,0.6,1,0.09,0.91,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.507132649810826,0.469863947621312,0.156752484995469,0.26477805274133,0.278228794638468
955990_2003_NA_norwalk_CT_Mayor_mayor_1,955990,norwalk,2003,,8732.0,2,1.0,win,0.59,1,0.99,0.01,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.51128180542641,0.723781114472591,0.149569423008141,0.182205907495172,0.0949530050309848
2680700_2007_11_troy_MI_Mayor_mayor_1,2680700,troy,2007,11.0,8725.0,1,1.0,win,1.0,1,1.0,0.0,D,0.0,1.0,F,0.0,1.0,0.0,0.0,0.0,caucasian,0.506723647939503,0.765520927690376,0.0342841667359893,0.0191688334838897,0.178722636472222
918430_2007_11_danbury_CT_Mayor_mayor_1,918430,danbury,2007,11.0,8718.0,3,1.0,win,0.65,1,0.0,1.0,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.509349809780444,0.70555916170492,0.0704968200938216,0.221928787027487,0.176859558765886
2686000_2021_11_westland_MI_Mayor_mayor_1,2686000,westland,2021,11.0,8704.0,2,1.0,win,0.72,1,0.96,0.04,D,1.0,0.0,M,0.02,0.95,0.03,0.0,0.0,caucasian,,,,,
2513660_2001_NA_chicopee_MA_Mayor_mayor_1,2513660,chicopee,2001,,8696.0,1,1.0,win,1.0,1,0.12,0.88,R,0.99,0.01,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.524188998260452,0.895175262256182,0.0241982208748713,0.0937009884986514,0.0597127418826978
423620_2014_11_flagstaff_AZ_Mayor_mayor_1,423620,flagstaff,2014,11.0,8687.0,2,1.0,win,0.56,1,0.15,0.85,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.505494476513186,0.75376727563565,0.01960774203585,0.187453123749835,0.0684595925033327
952000_2007_11_new haven_CT_Mayor_mayor_1,952000,new haven,2007,11.0,8681.0,4,1.0,win,0.71,1,1.0,0.0,D,0.99,0.01,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.519222597819605,0.428256155308119,0.359845919028762,0.256138736084429,0.168071947438793
4827000_2001_5_fort worth_TX_Mayor_mayor_1,4827000,fort worth,2001,5.0,8670.0,2,1.0,win,0.83,1,0.99,0.01,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.507009863798508,0.598311352238069,0.201214091776283,0.30231091520094,0.166976096800035
682996_2014_11_vista_CA_Mayor_mayor_1,682996,vista,2014,11.0,8669.0,2,1.0,win,0.62,1,0.07,0.93,R,0.0,1.0,F,0.0,1.0,0.0,0.0,0.0,caucasian,0.493896264870638,0.712724115597883,0.0324021520826749,0.493942142743862,0.177254035779925
